Param,ParamGroup,ProjectId,ResultStatus,ResultValue,SampleDate,SampleId,SampMedia,StationId,Unit,USGSPCode
Calcium,"Inorganics, Major, Metals",USGS,Historical,36,6/1/1934 0:00,nwisco.01.93400016,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,66,7/1/1934 0:00,nwisco.01.93400017,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,73,7/11/1934 0:00,nwisco.01.93400018,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,91,8/1/1934 0:00,nwisco.01.93400019,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,82,8/11/1934 0:00,nwisco.01.93400020,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,86,8/21/1934 0:00,nwisco.01.93400021,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,87,9/1/1934 0:00,nwisco.01.93400022,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,89,9/11/1934 0:00,nwisco.01.93400023,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,92,9/21/1934 0:00,nwisco.01.93400024,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,95,10/11/1934 0:00,nwisco.01.93500001,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,93,10/21/1934 0:00,nwisco.01.93500002,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,95,11/1/1934 0:00,nwisco.01.93500003,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,102,12/1/1934 0:00,nwisco.01.93500004,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,100,12/11/1934 0:00,nwisco.01.93500005,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,91,1/11/1935 0:00,nwisco.01.93500006,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,91,1/20/1935 0:00,nwisco.01.93500007,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,95,1/21/1935 0:00,nwisco.01.93500008,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,90,2/1/1935 0:00,nwisco.01.93500009,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,88,2/11/1935 0:00,nwisco.01.93500010,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,93,2/20/1935 0:00,nwisco.01.93500011,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,91,3/1/1935 0:00,nwisco.01.93500012,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,88,3/11/1935 0:00,nwisco.01.93500013,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,61,4/21/1935 0:00,nwisco.01.93500014,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,47,5/21/1935 0:00,nwisco.01.93500015,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,31,6/11/1935 0:00,nwisco.01.93500016,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,32,7/1/1935 0:00,nwisco.01.93500017,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,47,7/21/1935 0:00,nwisco.01.93500018,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,56,8/1/1935 0:00,nwisco.01.93500019,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,74,8/21/1935 0:00,nwisco.01.93500020,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,72,9/11/1935 0:00,nwisco.01.93500021,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,77,10/11/1938 0:00,nwisco.01.93900002,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,80,10/21/1938 0:00,nwisco.01.93900003,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,87,10/11/1943 0:00,nwisco.01.94400046,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,87,10/14/1943 0:00,nwisco.01.94400047,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,76,11/11/1943 0:00,nwisco.01.94400048,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,74,12/11/1943 0:00,nwisco.01.94400049,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,100,1/11/1944 0:00,nwisco.01.94400050,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,86,2/11/1944 0:00,nwisco.01.94400051,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,84,3/11/1944 0:00,nwisco.01.94400052,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,84,3/22/1944 0:00,nwisco.01.94400053,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,76,4/1/1944 0:00,nwisco.01.94400054,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,76,4/7/1944 0:00,nwisco.01.94400055,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,66,4/11/1944 0:00,nwisco.01.94400056,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,66,4/20/1944 0:00,nwisco.01.94400057,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,72,4/21/1944 0:00,nwisco.01.94400058,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,67,5/1/1944 0:00,nwisco.01.94400059,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,46,5/11/1944 0:00,nwisco.01.94400060,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,38,6/11/1944 0:00,nwisco.01.94400061,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,44,7/11/1944 0:00,nwisco.01.94400062,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,72,8/11/1944 0:00,nwisco.01.94400063,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,86,9/18/1944 0:00,nwisco.01.94400064,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,87,10/11/1944 0:00,nwisco.01.94500041,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,82,11/11/1944 0:00,nwisco.01.94500042,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,82,11/17/1944 0:00,nwisco.01.94500043,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,83,12/12/1944 0:00,nwisco.01.94500044,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,86,1/11/1945 0:00,nwisco.01.94500045,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,86,1/13/1945 0:00,nwisco.01.94500046,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,86,1/20/1945 0:00,nwisco.01.94500047,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,87,2/11/1945 0:00,nwisco.01.94500048,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,70,3/11/1945 0:00,nwisco.01.94500049,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,76,4/11/1945 0:00,nwisco.01.94500050,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,48,5/11/1945 0:00,nwisco.01.94500051,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,32,6/11/1945 0:00,nwisco.01.94500052,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,42,7/11/1945 0:00,nwisco.01.94500053,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,53,8/11/1945 0:00,nwisco.01.94500054,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,71,9/11/1945 0:00,nwisco.01.94500055,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,74,10/11/1945 0:00,nwisco.01.94600085,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,70,11/11/1945 0:00,nwisco.01.94600086,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,77,12/11/1945 0:00,nwisco.01.94600087,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,73,1/13/1946 0:00,nwisco.01.94600088,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,72,2/11/1946 0:00,nwisco.01.94600089,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,74,3/11/1946 0:00,nwisco.01.94600090,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,52,4/11/1946 0:00,nwisco.01.94600091,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,36,5/11/1946 0:00,nwisco.01.94600092,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,32,6/11/1946 0:00,nwisco.01.94600093,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,63,7/11/1946 0:00,nwisco.01.94600094,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,74,8/11/1946 0:00,nwisco.01.94600095,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,74,8/15/1946 0:00,nwisco.01.94600096,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,74,8/18/1946 0:00,nwisco.01.94600097,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,87,9/11/1946 0:00,nwisco.01.94600098,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,86,10/11/1946 0:00,nwisco.01.94700076,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,84,11/11/1946 0:00,nwisco.01.94700077,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,84,11/13/1946 0:00,nwisco.01.94700078,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,67,12/11/1946 0:00,nwisco.01.94700079,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,67,12/15/1946 0:00,nwisco.01.94700080,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,88,1/11/1947 0:00,nwisco.01.94700081,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,81,2/11/1947 0:00,nwisco.01.94700082,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,91,3/11/1947 0:00,nwisco.01.94700083,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,63,4/11/1947 0:00,nwisco.01.94700084,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,63,4/14/1947 0:00,nwisco.01.94700085,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,37,5/11/1947 0:00,nwisco.01.94700086,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,34,6/11/1947 0:00,nwisco.01.94700087,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,34,6/13/1947 0:00,nwisco.01.94700088,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,33,7/11/1947 0:00,nwisco.01.94700089,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,64,8/11/1947 0:00,nwisco.01.94700090,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,83,9/11/1947 0:00,nwisco.01.94700091,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,80,10/11/1947 0:00,nwisco.01.94800164,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,68,11/11/1947 0:00,nwisco.01.94800167,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,79,12/11/1947 0:00,nwisco.01.94800170,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,79,12/11/1947 0:00,nwisco.01.94800171,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,79,12/14/1947 0:00,nwisco.01.94800172,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,69,1/11/1948 0:00,nwisco.01.94800175,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,66,2/11/1948 0:00,nwisco.01.94800178,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,73,3/11/1948 0:00,nwisco.01.94800181,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,74,4/11/1948 0:00,nwisco.01.94800184,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,48,5/11/1948 0:00,nwisco.01.94800187,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,32,6/11/1948 0:00,nwisco.01.94800191,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,52,7/11/1948 0:00,nwisco.01.94800194,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,77,8/11/1948 0:00,nwisco.01.94800197,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,91,9/11/1948 0:00,nwisco.01.94800200,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,92,10/11/1948 0:00,nwisco.01.94900154,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,81,11/11/1948 0:00,nwisco.01.94900157,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,79,12/11/1948 0:00,nwisco.01.94900160,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,77,1/11/1949 0:00,nwisco.01.94900163,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,75,2/11/1949 0:00,nwisco.01.94900166,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,79,3/11/1949 0:00,nwisco.01.94900169,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,73,4/11/1949 0:00,nwisco.01.94900172,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,46,5/11/1949 0:00,nwisco.01.94900175,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,37,6/11/1949 0:00,nwisco.01.94900178,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,42,7/11/1949 0:00,nwisco.01.94900181,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,70,8/11/1949 0:00,nwisco.01.94900184,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,80,9/11/1949 0:00,nwisco.01.94900187,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,86,12/21/1949 0:00,nwisco.01.95000116,Surface Water,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,100,1/11/1909 0:00,nwisco.01.90900001,Surface Water,USGS-09177100,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,88,4/12/1949 0:00,nwisco.01.94900225,Surface Water,USGS-09177100,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,28,3/19/1947 0:00,nwisco.01.94700122,Surface Water,USGS-09306210,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,60,9/19/1947 0:00,nwisco.01.94700123,Surface Water,USGS-09306210,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,3.8,7/10/1947 0:00,nwisco.01.94700124,Groundwater,USGS-390232108325201,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,16,7/25/1946 0:00,nwisco.01.94600112,Groundwater,USGS-390246108340301,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,23,6/16/1947 0:00,nwisco.01.94700125,Surface Water,USGS-403144108584900,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,44,9/18/1948 0:00,nwisco.01.94800309,Surface Water,USGS-403144108584900,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,14,6/22/1947 0:00,nwisco.01.94700126,Surface Water,USGS-403212108051900,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,74,9/18/1948 0:00,nwisco.01.94800310,Surface Water,USGS-403232108594201,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Accepted,60,6/12/1949 0:00,nwisid.01.94900027,Surface Water,USGS-13089500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Accepted,58,10/27/1949 0:00,nwisid.01.95000037,Surface Water,USGS-13089500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Accepted,49,5/17/1930 0:00,nwisid.01.93000001,Surface Water,USGS-13091000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Accepted,54,6/12/1949 0:00,nwisid.01.94900028,Surface Water,USGS-13091000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Accepted,54,10/27/1949 0:00,nwisid.01.95000039,Surface Water,USGS-13091000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,42,5/17/1930 0:00,nwisid.01.93000002,Surface Water,USGS-13094500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,44,6/13/1949 0:00,nwisid.01.94900029,Surface Water,USGS-13094500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,44,10/27/1949 0:00,nwisid.01.95000041,Surface Water,USGS-13094500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Accepted,42,6/13/1949 0:00,nwisid.01.94900030,Surface Water,USGS-13095175,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Accepted,39,10/27/1949 0:00,nwisid.01.95000043,Surface Water,USGS-13095175,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,34,6/13/1949 0:00,nwisid.01.94900031,Surface Water,USGS-13095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,36,10/27/1949 0:00,nwisid.01.95000046,Surface Water,USGS-13095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,36,5/17/1930 0:00,nwisid.01.93000003,Surface Water,USGS-13132800,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,36,6/13/1949 0:00,nwisid.01.94900032,Surface Water,USGS-13132800,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,37,10/27/1949 0:00,nwisid.01.95000048,Surface Water,USGS-13132800,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Accepted,30,6/12/1949 0:00,nwisid.01.94900033,Surface Water,USGS-13133800,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Accepted,32,10/27/1949 0:00,nwisid.01.95000050,Surface Water,USGS-13133800,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,86,5/29/1947 0:00,nwisid.01.94700002,Groundwater,USGS-420040112431001,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,136,9/18/1931 0:00,nwisid.01.93100001,Groundwater,USGS-420120112443001,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,67,5/29/1947 0:00,nwisid.01.94700004,Groundwater,USGS-420145112392001,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,89,5/29/1947 0:00,nwisid.01.94700005,Groundwater,USGS-420145112413701,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,226,5/29/1947 0:00,nwisid.01.94700006,Groundwater,USGS-420232112425501,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,292,5/29/1947 0:00,nwisid.01.94700007,Groundwater,USGS-420304112312901,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,113,5/29/1947 0:00,nwisid.01.94700008,Groundwater,USGS-420304112313301,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,58,5/29/1947 0:00,nwisid.01.94700009,Groundwater,USGS-420307112281201,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,66,5/29/1947 0:00,nwisid.01.94700010,Groundwater,USGS-420334112413701,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,56,9/7/1931 0:00,nwisid.01.93100002,Groundwater,USGS-420508112143401,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,125,10/17/1947 0:00,nwisid.01.94800002,Groundwater,USGS-420516112145701,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,48,4/7/1949 0:00,nwisid.01.94900035,Groundwater,USGS-420522112164501,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,126,5/29/1947 0:00,nwisid.01.94700011,Groundwater,USGS-420543112300201,mg/l,915
